Frame,Obj,X,Y,Z,Doppler,Intensity
81,32,-0.28906,0.32422,-0.074219,0,309
81,32,-0.33203,0.35156,-0.011719,0,493
81,32,-0.36328,0.37891,0.054688,0,646
81,32,-0.39258,0.40234,0.10156,0,492
81,32,-0.42383,0.4082,0.18359,0,159
81,32,-0.28906,0.32813,-0.048828,0.25686,586
81,32,-0.33203,0.35156,0.015625,0.25686,923
81,32,-0.37891,0.35547,0.087891,0.25686,1214
81,32,-0.41016,0.375,0.13281,0.25686,971
81,32,-0.44141,0.37891,0.19727,0.25686,340
81,32,-0.33203,0.34766,0.054688,0.51373,434
81,32,-0.37891,0.33984,0.13477,0.51373,650
81,32,-0.41016,0.35547,0.17773,0.51373,601
81,32,-0.46094,0.35938,0.19141,0.51373,271
81,32,0.46094,0,-0.40234,0.77059,27
81,32,-0.42773,0.30469,0.22266,0.77059,76
81,32,-0.48047,0.34375,0.17188,0.77059,72
81,32,-0.41211,0.32617,-0.042969,-0.25686,59
81,32,-0.39258,0.41406,0.029297,-0.25686,98
81,32,0.47852,0,-0.47656,0,378
81,32,0.53516,0,-0.55469,0,338
81,32,0.57617,0,0.54492,0,140
81,32,0.47852,0,-0.44922,0.25686,678
81,32,0.51758,0,-0.52539,0.25686,597
81,32,-0.13477,0.21484,-0.56055,0.25686,282
81,32,0.46094,0,-0.41406,0.51373,357
81,32,0.5,0,-0.48633,0.51373,360
81,32,-0.13477,0.33594,-0.49805,0.51373,178
81,32,-0.39648,0.18359,0.29688,0.77059,26
81,32,0.5,0,-0.47461,0.77059,46
81,32,-0.37891,0.36523,0.029297,-0.25686,59
81,32,0.55273,0,-0.49609,-0.25686,71
82,27,-0.30273,0.36328,-0.099609,0,365
82,27,-0.33008,0.41016,-0.039063,0,617
82,27,-0.375,0.42969,-0.039063,0,679
82,27,-0.38477,0.47461,-0.078125,0,480
82,27,-0.41211,0.51172,-0.0625,0,196
82,27,-0.3457,0.39844,0.0019531,0.25686,1305
82,27,-0.375,0.43164,-0.0078125,0.25686,1544
82,27,-0.38477,0.47852,-0.042969,0.25686,1127
82,27,-0.39063,0.53125,0.011719,0.25686,499
82,27,-0.3457,0.39648,0.03125,0.51373,550
82,27,-0.375,0.42969,0.025391,0.51373,612
82,27,-0.4043,0.46484,0.0039063,0.51373,451
82,27,-0.41211,0.51367,0.039063,0.51373,193
82,27,-0.3457,0.39063,0.080078,0.77059,38
82,27,-0.375,0.42773,0.058594,0.77059,53
82,27,-0.3457,0.36914,-0.14648,-0.77059,31
82,27,-0.35742,0.41602,-0.16016,-0.77059,44
82,27,-0.33008,0.4043,-0.074219,-0.51373,81
82,27,-0.33984,0.44336,-0.12109,-0.51373,123
82,27,-0.36523,0.46875,-0.1582,-0.51373,97
82,27,-0.33008,0.4082,-0.048828,-0.25686,252
82,27,-0.33984,0.45117,-0.087891,-0.25686,381
82,27,-0.36523,0.48242,-0.11523,-0.25686,299
82,27,-0.37109,0.54492,0.033203,-0.25686,170
82,27,-0.39648,0.58008,-0.027344,-0.25686,142
82,27,0.51172,0,-0.48438,0.77059,21
82,27,0.24805,0.46484,-0.042969,-0.77059,17
83,44,-0.29688,0.25,0.35742,0,419
83,44,-0.28516,0.49023,0.068359,0,894
83,44,-0.28906,0.54297,-0.025391,0,1110
83,44,-0.26758,0.60156,-0.025391,0,736
83,44,-0.24219,0.66016,-0.03125,0,267
83,44,-0.49023,0.55273,0.11523,0,149
83,44,-0.29688,0.19727,0.38867,0.25686,795
83,44,-0.30273,0.47461,0.099609,0.25686,1725
83,44,-0.30859,0.5332,0.021484,0.25686,2288
83,44,-0.28906,0.5918,0.027344,0.25686,1657
83,44,-0.28516,0.64063,0.050781,0.25686,591
83,44,-0.29688,0.24805,0.35938,0.51373,420
83,44,-0.28516,0.48633,0.09375,0.51373,1142
83,44,-0.30859,0.53125,0.042969,0.51373,1768
83,44,-0.30859,0.58203,0.035156,0.51373,1447
83,44,-0.28516,0.64258,0.013672,0.51373,603
83,44,-0.30273,0.67578,-0.09375,0.51373,269
83,44,-0.24805,0.46094,0.068359,0.77059,31
83,44,-0.26758,0.50195,0.060547,0.77059,181
83,44,-0.28906,0.54102,0.041016,0.77059,379
83,44,-0.30859,0.58203,0.0039063,0.77059,328
83,44,-0.30859,0.63086,-0.027344,0.77059,203
83,44,-0.30273,0.68164,0.046875,0.77059,147
83,44,-0.28906,0.52734,0.12891,1.0275,76
83,44,-0.28906,0.57617,0.13867,1.0275,78
83,44,-0.39258,0.4043,-0.089844,-0.51373,52
83,44,-0.42383,0.44531,-0.041016,-0.51373,99
83,44,-0.45313,0.47852,0.0019531,-0.51373,112
83,44,-0.48438,0.50977,0.0097656,-0.51373,97
83,44,-0.24805,0.46289,-0.056641,-0.25686,86
83,44,-0.25,0.50977,0.066406,-0.25686,176
83,44,-0.42383,0.44727,0.0078125,-0.25686,281
83,44,-0.45313,0.45703,0.14453,-0.25686,325
83,44,-0.48438,0.49609,0.11914,-0.25686,258
83,44,-0.51367,0.54102,0.03125,-0.25686,181
83,44,0.89453,2.4766,-6.6621,-0.25686,137
83,44,-0.48438,0.41016,0.30469,0,226
83,44,-0.2793,0.63281,-0.2832,0,101
83,44,-0.58398,0,-0.70508,0.77059,81
83,44,-0.44531,0,-0.47266,-0.25686,45
83,44,-0.42773,0.28125,-0.25195,-0.25686,123
83,44,-0.25,0,-0.5957,-0.25686,226
83,44,-0.22656,0.51563,-0.3418,-0.25686,210
83,44,-4.9258,5.2012,-0.125,-0.25686,108
84,60,-0.14844,0.45117,-0.23047,0,306
84,60,-0.16016,0.45508,-0.30664,0,773
84,60,-0.21094,0.32813,0.47461,0,1095
84,60,-0.24805,0.59375,0.14453,0,2535
84,60,-0.26367,0.64648,0.085938,0,2539
84,60,-0.30273,0.67969,0.058594,0,1012
84,60,-0.14844,0.46484,-0.20117,0.25686,898
84,60,-0.16016,0.48242,-0.25977,0.25686,2286
84,60,-0.19141,0.29297,-0.50586,0.25686,2643
84,60,-0.26758,0.55273,0.24023,0.25686,4724
84,60,-0.28516,0.62695,0.14453,0.25686,4544
