Frame #,# Obj,X,Y,Z,Doppler,Intensity
324,64,0.49414,2.5898,0.041016,-0.25686,408
325,64,0.29102,2.0625,1.043,0,58
325,64,0.29688,2.1172,1.0332,0,50
325,64,0.37695,2.123,1.0918,0,42
325,64,0.38477,2.1777,1.0801,0,50
325,64,6.6582,5.375,2.3633,0.51373,90
325,64,0.46094,2.418,0.035156,-1.798,73
325,64,0.41797,2.6484,-0.048828,-1.798,76
325,64,0.42578,2.6816,-0.23242,-1.798,105
325,64,0.43359,2.7109,-0.35742,-1.798,104
325,64,0.43945,2.7363,-0.48242,-1.798,61
325,64,0.42773,2.2402,0.14063,-1.5412,67
325,64,0.4375,2.2852,0.10742,-1.5412,103
325,64,0.37109,2.3379,0.16992,-1.5412,132
325,64,0.45313,2.3633,0.22266,-1.5412,261
325,64,0.38477,2.4219,0.20703,-1.5412,488
325,64,0.46875,2.4512,0.22461,-1.5412,483
325,64,0.47852,2.4902,0.25781,-1.5412,246
325,64,0.33594,2.6387,0.33398,-1.5412,163
325,64,0.33984,2.7031,0.064453,-1.5412,344
325,64,0.3457,2.7441,-0.13281,-1.5412,363
325,64,0.35156,2.7773,-0.27734,-1.5412,215
325,64,0.34961,2.1621,0.47266,-1.2843,77
325,64,0.35742,2.2305,0.3418,-1.2843,290
325,64,0.4375,2.2715,0.28125,-1.2843,401
325,64,0.37109,2.334,0.2207,-1.2843,259
325,64,0.30273,2.3477,0.48633,-1.2843,272
325,64,0.38477,2.3984,0.39453,-1.2843,729
325,64,0.46875,2.4316,0.37305,-1.2843,750
325,64,0.39844,2.4883,0.39063,-1.2843,328
325,64,0.66992,2.5938,-0.083984,-1.2843,314
325,64,0.42578,2.6758,0.29297,-1.2843,331
325,64,0.3457,2.7422,0.16406,-1.2843,342
325,64,0.35156,2.791,-0.0097656,-1.2843,227
325,64,0.57617,2.9434,-0.68945,-1.2843,148
325,64,0.34961,2.1035,0.6875,-1.0275,76
325,64,0.35742,2.1953,0.52539,-1.0275,309
325,64,0.36328,2.25,0.47656,-1.0275,510
325,64,0.37109,2.3008,0.44727,-1.0275,421
325,64,0.22656,2.3984,0.20508,-1.0275,121
325,64,0.30859,2.3594,0.63281,-1.0275,299
325,64,0.3125,2.4141,0.59375,-1.0275,344
325,64,0.72852,2.4805,-0.19531,-1.0275,277
325,64,0.66016,2.5527,-0.037109,-1.0275,355
325,64,0.35742,2.1074,0.81055,-0.77059,89
325,64,0.29102,2.207,0.68555,-0.77059,169
325,64,0.37109,2.252,0.6543,-0.77059,189
325,64,0.37695,2.2969,0.6543,-0.77059,122
325,64,0.70508,2.4023,-0.0625,-0.77059,76
325,64,0.7168,2.4434,-0.10156,-0.77059,203
325,64,0.72852,2.4863,-0.085938,-0.77059,325
325,64,0.66016,2.5527,-0.066406,-0.77059,263
325,64,2.6211,0,3.1816,-0.77059,220
325,64,3.4434,2.7773,1.8398,-0.77059,149
325,64,3.4746,2.8262,1.8184,-0.77059,160
325,64,0.79688,2.4219,0.0039063,-0.51373,80
325,64,0.72852,2.4883,-0.025391,-0.51373,139
325,64,0.82422,2.5059,0.015625,-0.51373,120
325,64,2.6035,0,3.2949,-0.51373,189
325,64,0.66016,2.1523,-2.7012,-0.51373,294
325,64,0.55664,2.0762,-2.8379,-0.51373,298
325,64,2.7031,0,3.5586,-0.51373,224
325,64,2.6211,0,3.4473,-0.51373,299
325,64,3.2637,3.0332,1.6367,-0.51373,142
325,64,3.4434,2.6816,1.9746,-0.51373,139
326,64,0.39648,1.8867,0.85547,0,92
326,64,0.33594,1.9609,0.82617,0,100
326,64,0.48047,2.0039,0.76367,0,96
326,64,0.56055,2.0156,0.80664,0,212
326,64,0.5,2.0781,0.80859,0,225
326,64,0.4375,2.125,0.84961,0,125
326,64,2.5273,0,-2.8066,0,73
326,64,3.4941,2.7168,1.4531,0,94
326,64,3.3809,2.9395,1.4316,0,79
326,64,7.0039,5.4727,1.168,0,53
326,64,7.0391,5.4746,1.2852,0,106
326,64,7.0742,5.4551,1.4746,0,107
326,64,7.1074,5.3691,1.8535,0,76
326,64,0.49023,1.9902,0.9082,0.25686,104
326,64,0.42773,2.0684,0.87305,0.25686,111
326,64,0.36328,2.1309,0.86914,0.25686,62
326,64,6.9355,5.207,1.9004,0.25686,127
326,64,6.9707,5.2051,1.9785,0.25686,124
326,64,7.0039,5.2734,1.8711,0.25686,111
326,64,7.0391,5.3086,1.8555,0.25686,219
326,64,6.791,5.6719,1.9199,0.25686,219
326,64,6.8242,5.5742,2.2656,0.25686,147
326,64,6.9355,5.0938,2.1816,0.51373,126
326,64,6.9707,5.1035,2.2285,0.51373,137
326,64,6.7246,5.6191,1.8945,0.51373,111
326,64,6.7578,5.5801,2.0938,0.51373,183
326,64,7.0742,5.0371,2.5625,0.51373,171
326,64,6.8242,5.3008,2.8477,0.51373,100
326,64,6.9355,5.1367,2.0781,0.77059,67
326,64,6.6914,5.5742,1.9395,0.77059,88
326,64,6.7246,5.668,1.7461,0.77059,71
326,64,6.4766,6.0332,1.6836,0.77059,63
326,64,0.2793,2.207,0.27148,-1.798,162
326,64,0.35742,2.2461,0.23047,-1.798,219
326,64,0.29102,2.3027,0.20313,-1.798,108
326,64,0.21094,2.1445,0.61523,-1.5412,115
326,64,0.21484,2.2285,0.45508,-1.5412,153
326,64,0.29102,2.2832,0.36133,-1.5412,70
326,64,0.46094,2.3945,-0.33008,-1.5412,129
326,64,-0.64453,2.0664,1.998,-1.5412,69
326,64,-0.74805,2.0234,2.0684,-1.5412,57
326,64,0.45117,2.0059,0.19727,-1.2843,90
326,64,0.46094,2.0508,0.17188,-1.2843,232
326,64,0.4707,2.0977,0.11719,-1.2843,243
326,64,0.54883,2.125,0.087891,-1.2843,336
326,64,0.63086,2.1504,0.0625,-1.2843,656
326,64,0.71484,2.1699,-0.037109,-1.2843,499
326,64,0.14648,2.3242,0.027344,-1.2843,323
326,64,0.44531,2.2832,-0.47266,-1.2843,264
326,64,0.5293,2.332,-0.35742,-1.2843,362
326,64,0.46094,2.3848,-0.39844,-1.2843,415
326,64,0.46875,2.418,-0.45508,-1.2843,293
326,64,0.54297,2.8262,-0.35938,-1.2843,94
326,64,-0.73633,1.8066,2.2051,-1.2843,108
326,64,-0.83984,1.7363,2.2813,-1.2843,87
326,64,-0.68359,1.6836,3.1621,-1.2843,53
326,64,0.45117,1.9844,0.35352,-1.0275,282
326,64,0.46094,2.0313,0.33789,-1.0275,785
326,64,0.4707,2.0781,0.30664,-1.0275,868
326,64,0.54883,2.1152,0.22266,-1.0275,858
326,64,0.56055,2.1602,0.21094,-1.0275,1646
326,64,0.64258,2.1895,0.12695,-1.0275,1480
326,64,0,1.6367,1.6563,-1.0275,498
326,64,0.5293,2.3379,-0.31641,-1.0275,409
327,64,0.44141,1.8496,0.6875,0,65
327,64,0.32227,1.9434,0.62109,0,138
327,64,0.33008,1.9805,0.64648,0,178
327,64,0.26953,2.0234,0.6875,0,110
327,64,2.541,0,-2.8789,0,89
327,64,2.5762,0,-2.7383,0,225
327,64,2.6094,0,-2.6113,0,270
327,64,0.95117,1.8789,-2.6484,0,201
327,64,0.75,2.084,-2.6172,0,122
327,64,0.38672,1.8789,0.76563,0.25686,67
327,64,0.33008,1.959,0.70898,0.25686,80
327,64,0.26953,2.0254,0.67969,0.25686,50
327,64,2.5762,0,-2.7559,0.25686,59
327,64,2.6094,0,-2.6172,0.25686,73
327,64,3.2539,3.1016,0.53516,0.25686,71
327,64,-2.2637,8.5527,1.9258,0.25686,49
327,64,-2.2754,8.5371,2.168,0.25686,43
327,64,3.3945,2.8574,0.89453,0.51373,51
327,64,6.7246,5.3887,2.4746,0.51373,74
327,64,-2.2637,8.5254,2.0449,0.51373,56
327,64,-2.2754,8.4336,2.5449,0.51373,52
327,64,0.52734,1.2402,1.623,1.5412,107
327,64,0.53906,1.2578,1.6621,1.5412,98
327,64,3.3945,2.9844,0.24414,1.5412,64
327,64,0.51563,0.54102,1.9258,1.798,214
327,64,0.52734,0.96094,1.8027,1.798,467
327,64,0.53906,1.1133,1.7637,1.798,448
327,64,0.54883,1.2031,1.7539,1.798,172
327,64,0.77539,1.9141,0.039063,-2.0549,255
327,64,0.79102,1.9512,-0.125,-2.0549,574
327,64,0.80664,1.9844,-0.21484,-2.0549,542
327,64,0.75586,2.0449,-0.27734,-2.0549,203
327,64,0.77539,1.9043,0.20898,-1.798,142
327,64,0.72461,1.9805,-0.029297,-1.798,347
327,64,0.74023,2.0176,-0.12891,-1.798,347
327,64,0.75586,2.0566,-0.17578,-1.798,158
327,64,0.41992,2.0645,-0.76367,-1.798,130
327,64,0.42773,2.0215,-0.97656,-1.798,264
327,64,0.36328,2.1172,-0.90234,-1.798,233
327,64,-0.51953,1.5938,1.6797,-1.798,78
327,64,0.56836,1.9355,-0.13672,-1.5412,74
327,64,0.58008,1.9785,-0.11914,-1.5412,164
327,64,0.66016,2.0039,-0.050781,-1.5412,146
327,64,0.67383,2.0449,-0.017578,-1.5412,88
327,64,0.61719,2.1055,0.12695,-1.5412,77
327,64,0.34961,2.0176,-0.91406,-1.5412,296
327,64,0.35742,2.1016,-0.82617,-1.5412,634
327,64,0.36328,2.1816,-0.72852,-1.5412,608
327,64,0.29688,2.25,-0.69727,-1.5412,238
327,64,0.47266,1.8047,0.29688,-1.2843,71
327,64,0.42383,1.8613,0.31445,-1.2843,126
327,64,0.55664,1.8223,0.53125,-1.2843,89
327,64,0.56836,1.9258,0.23047,-1.2843,344
327,64,0.45117,2.0156,0.041016,-1.2843,444
327,64,0.33008,2.0801,-0.11523,-1.2843,471
327,64,0.26953,2.1328,0.12109,-1.2843,264
327,64,0.2793,1.9043,-1.1504,-1.2843,235
327,64,0.35742,2.125,-0.76367,-1.2843,531
327,64,0.36328,2.2148,-0.62109,-1.2843,559
327,64,0.44531,2.2715,-0.52148,-1.2843,311
327,64,0.43359,2.123,-1.7227,-1.2843,72
327,64,0.41406,1.8008,0.39648,-1.0275,204
327,64,0.42383,1.8398,0.42188,-1.0275,358
327,64,0.49414,1.8457,0.51172,-1.0275,257
328,64,0.26758,1.584,0.59766,0,63
328,64,0.33008,1.6035,0.64063,0,109
328,64,0.33789,1.6426,0.66016,0,92
328,64,0.28906,1.6543,0.76563,0,94
328,64,0.35352,1.6699,0.81055,0,126
328,64,0.30273,1.6934,0.88477,0,104
328,64,0.30859,1.7637,0.83984,0,79
328,64,1.002,2.1133,-2.1953,0,50
328,64,0.91406,2.1992,-2.2148,0,90
328,64,0.92773,2.5059,-1.9297,0,89
328,64,2.7148,0,3.2207,0,87
328,64,1.2695,0,3.1836,0,92
328,64,1.0723,0,-3.3418,0,105
328,64,-2.4043,4.0742,-6.0645,0,43
328,64,-2.418,3.3926,-6.5176,0,40
328,64,-1.9551,0.94141,-7.5156,0,41
328,64,0.35352,1.623,0.90234,0.25686,77
328,64,0.30273,1.6309,0.99414,0.25686,66
328,64,4.1152,2.1113,0.85352,0.25686,108
328,64,3.7852,2.5547,0.92188,0.51373,135
328,64,3.8203,2.5488,1.0078,0.51373,188
328,64,3.8574,2.5469,1.084,0.51373,147
328,64,3.7852,2.5469,0.94141,0.77059,97
328,64,3.6738,2.7109,1.127,0.77059,123
328,64,3.8574,2.4746,1.2363,0.77059,95
328,64,1.2422,7.8496,-0.33789,-2.0549,69
328,64,1.25,7.8926,-0.34961,-2.0549,66
328,64,0.41406,1.8262,-0.26172,-1.798,73
328,64,0.42383,1.8711,-0.25,-1.798,182
328,64,0.37109,1.9063,-0.37695,-1.798,322
328,64,0.37891,1.9219,-0.50391,-1.798,321
328,64,0.32227,1.9531,-0.58789,-1.798,174
328,64,0.33008,2.0605,-0.30469,-1.798,86
328,64,0.33594,2.082,-0.43945,-1.798,76
328,64,1.2422,7.8516,0.2793,-1.798,72
328,64,1.25,7.8984,0.18555,-1.798,76
328,64,-0.23047,0.38086,0.28125,-1.5412,12
328,64,0.45117,1.7168,-0.31055,-1.5412,68
328,64,0.51953,1.7598,-0.21094,-1.5412,231
328,64,0,1.3379,-1.334,-1.5412,177
328,64,0.30273,1.9004,-0.19727,-1.5412,533
328,64,0.37109,1.9297,-0.23242,-1.5412,1020
328,64,0.37891,1.9629,-0.29688,-1.5412,868
328,64,0.38672,1.9961,-0.36133,-1.5412,357
328,64,0.26367,2.0879,-0.13867,-1.5412,183
328,64,0.26953,2.1152,-0.30078,-1.5412,239
328,64,0.27539,2.1523,-0.34961,-1.5412,111
328,64,0.3125,1.623,0.24609,-1.2843,123
328,64,0.32227,1.6563,0.30273,-1.2843,549
328,64,0.33008,1.6914,0.34766,-1.2843,865
328,64,0.39453,1.7539,0.13281,-1.2843,748
328,64,0.46094,1.7832,-0.12695,-1.2843,1896
328,64,0.53125,1.8066,-0.16602,-1.2843,2296
328,64,0.48438,1.8691,-0.10938,-1.2843,1203
328,64,0.37109,1.9434,-0.017578,-1.2843,1057
328,64,0.44141,1.9688,-0.10938,-1.2843,748
328,64,0.26953,2.1328,-0.125,-1.2843,327
328,64,-0.63672,1.8008,1.6875,-1.2843,89
328,64,0.3125,1.6035,0.34766,-1.0275,263
328,64,0.32227,1.6406,0.375,-1.0275,1205
328,64,0.33008,1.6797,0.39844,-1.0275,1976
328,64,0.33789,1.75,0.26172,-1.0275,1806
328,64,0.46094,1.7871,-0.013672,-1.0275,3523
328,64,0.53125,1.8125,-0.060547,-1.0275,4373
329,64,0.24023,1.3828,0.63086,0,61
329,64,0.24805,1.4023,0.69141,0,61
329,64,0.40625,1.5352,-0.34961,0,38
329,64,0.46875,1.3926,-0.79297,0,80
329,64,0.42773,1.4512,-0.80469,0,116
329,64,0.49414,1.6094,-0.50391,0,79
329,64,0.45117,1.7324,-0.20703,0,98
329,64,0.4043,1.793,-0.17773,0,97
329,64,0.33594,2.127,-0.070313,0,84
329,64,0.98828,2.0938,-2.1563,0,116
329,64,1.1035,2.0625,-2.1953,0,180
329,64,1.0156,1.9629,-2.3848,0,212
329,64,0.92773,2.1016,-2.3633,0,191
329,64,0.93945,2.3457,-2.1855,0,115
329,64,-2.6445,5.3926,-4.8066,0,66
329,64,-3.1426,3.5918,-6.0879,0,48
329,64,3.7852,2.5469,0.94531,0.25686,84
329,64,3.8203,2.502,1.123,0.25686,71
329,64,-0.46484,0.23828,-0.23242,0.77059,19
329,64,-0.41211,0.31055,-0.11133,1.0275,15
329,64,-0.11328,0.98242,1.5059,1.798,83
329,64,-0.11523,1.0625,1.5059,1.798,76
329,64,0.10742,1.6973,-0.20703,-2.0549,63
329,64,0.10938,1.7383,-0.23242,-2.0549,301
329,64,0.11328,1.7793,-0.26367,-2.0549,469
329,64,0.11523,1.8184,-0.29297,-2.0549,328
329,64,0.11719,1.8535,-0.35352,-2.0549,113
329,64,0.3125,1.5918,-0.39258,-1.798,69
329,64,0.16016,1.6934,-0.21094,-1.798,142
329,64,0.10938,1.748,-0.1543,-1.798,462
329,64,0.11328,1.791,-0.1582,-1.798,713
329,64,0.058594,1.8359,-0.18164,-1.798,499
329,64,0.11719,1.8711,-0.23242,-1.798,176
329,64,0.30469,1.5605,-0.33594,-1.5412,153
329,64,0.36523,1.5547,-0.48633,-1.5412,217
329,64,0.42773,1.084,-1.2559,-1.5412,130
329,64,0.054688,1.7578,-0.023438,-1.5412,193
329,64,0.11328,1.793,-0.14844,-1.5412,355
329,64,0.17383,1.8105,-0.31055,-1.5412,244
329,64,0.35352,1.7969,-0.46484,-1.5412,115
329,64,0.27148,1.418,0.13281,-1.2843,56
329,64,0.32617,1.4453,0.18555,-1.2843,479
329,64,0.33594,1.4883,0.19141,-1.2843,1217
329,64,0.3457,1.5332,0.18555,-1.2843,1177
329,64,0.35547,1.5801,-0.14844,-1.2843,1267
329,64,0.3125,1.6367,-0.10547,-1.2843,2988
329,64,0.32227,1.6816,-0.082031,-1.2843,2520
329,64,0.33008,1.7266,0.0019531,-1.2843,868
329,64,0.61914,1.3906,-0.96484,-1.2843,153
329,64,0.46094,1.6328,-0.72656,-1.2843,492
329,64,0.47266,1.707,-0.6582,-1.2843,470
329,64,0.42383,1.7617,-0.67773,-1.2843,201
329,64,-0.4043,0.81445,1.9512,-1.2843,109
329,64,0.31641,1.3926,0.25586,-1.0275,110
329,64,0.32617,1.4316,0.2793,-1.0275,952
329,64,0.28906,1.4824,0.28906,-1.0275,2450
329,64,0.29688,1.5254,0.29492,-1.0275,2366
329,64,0.30469,1.5977,-0.042969,-1.0275,2024
329,64,0.36523,1.6289,0.017578,-1.0275,5149
329,64,0.375,1.6719,0.048828,-1.0275,4373
329,64,0.27539,1.7324,0.125,-1.0275,1498
329,64,0.51953,1.6699,-0.58984,-1.0275,663
329,64,0.47266,1.7559,-0.51367,-1.0275,614
329,64,-0.39648,0.32813,2.0469,-1.0275,380
330,64,0.24805,1.1777,0.53906,0,102
330,64,0.25586,1.2246,0.54102,0,139
330,64,0.2207,1.3301,0.40234,0,99
330,64,0.18164,1.4121,0.27344,0,153
330,64,0.14063,1.4727,0.20898,0,189
330,64,0.14453,1.5156,0.2168,0,139
330,64,0.28906,1.123,0.62891,0.25686,53
330,64,0.25586,1.1816,0.62695,0.25686,73
330,64,0.17578,1.3262,0.43555,0.25686,52
330,64,0.18164,1.3965,0.3457,0.25686,83
330,64,0.14063,1.4551,0.30859,0.25686,103
330,64,0.095703,1.4961,0.34766,0.25686,76
330,64,7.0215,5.6836,2.457,0.51373,67
330,64,0.48828,0.58594,3.8359,1.5412,60
330,64,0.49414,1.1504,3.752,1.5412,53
330,64,0.48438,0.74219,-3.7656,1.798,71
330,64,0.48828,0.36523,3.8633,1.798,94
330,64,0.49414,0.46484,3.8965,1.798,81
330,64,0.66016,0.29883,4.1563,1.798,114
330,64,0.79883,0.86914,-4.0957,1.798,108
330,64,1.1875,4.0469,0.12305,-2.0549,94
330,64,1.332,4.043,0.23047,-2.0549,91
330,64,2.1641,9.6387,0.46875,-2.0549,42
330,64,2.1719,9.6543,0.85938,-2.0549,47
330,64,0.33008,1.2734,0.078125,-1.5412,179
330,64,0.25586,1.3379,-0.017578,-1.5412,273
330,64,0.17578,1.3926,-0.09375,-1.5412,313
330,64,0.18164,1.4277,-0.18164,-1.5412,574
330,64,0.14063,1.4648,-0.25781,-1.5412,691
330,64,0.14453,1.4961,-0.32813,-1.5412,437
330,64,0.19727,1.5313,-0.34766,-1.5412,130
330,64,0.0625,0.97461,-1.7695,-1.5412,55
330,64,0.31836,1.2148,0.2168,-1.2843,223
330,64,0.28906,1.2754,0.16406,-1.2843,942
330,64,0.29883,1.3223,0.13867,-1.2843,1337
330,64,0.26367,1.3809,-0.017578,-1.2843,1052
330,64,0.22656,1.416,-0.21289,-1.2843,1781
330,64,0.1875,1.4512,-0.30664,-1.2843,2142
330,64,0.19141,1.4844,-0.35547,-1.2843,1408
330,64,0.19727,1.5156,-0.4082,-1.2843,459
330,64,0.31836,1.1973,0.30273,-1.0275,256
330,64,0.28906,1.2617,0.25586,-1.0275,1091
330,64,0.25586,1.3203,0.21875,-1.0275,1538
330,64,0.26367,1.3809,0.050781,-1.0275,1064
330,64,0.27148,1.4063,-0.23047,-1.0275,1636
330,64,0.23438,1.4453,-0.30078,-1.0275,1812
330,64,0.19141,1.4941,-0.30664,-1.0275,1208
330,64,0.14844,1.5254,-0.39453,-1.0275,387
330,64,0.50586,1.7285,-0.052734,-1.0275,250
330,64,-0.3457,0.48828,-1.7461,-1.0275,236
330,64,-0.24805,0.625,1.8594,-1.0275,262
330,64,-0.31641,0.89063,1.7871,-1.0275,274
330,64,-0.10156,3.25,-0.089844,-1.0275,135
330,64,-0.20508,3.2891,0.091797,-1.0275,158
330,64,-0.20898,3.3164,0.3418,-1.0275,102
330,64,0.31836,1.1484,0.44922,-0.77059,83
330,64,0.24805,1.248,0.3457,-0.77059,345
330,64,0.25586,1.3008,0.31836,-0.77059,500
330,64,0.26367,1.375,0.12695,-0.77059,301
330,64,0.36328,1.373,-0.29492,-0.77059,384
330,64,0.32617,1.4551,-0.087891,-0.77059,521
330,64,0.28906,1.5098,0.064453,-0.77059,508
330,64,0.099609,1.5762,0.080078,-0.77059,184
330,64,0.45117,1.7441,0.042969,-0.77059,316
331,64,0.37695,0.94336,0.41602,0,41
331,64,0.35742,1.0117,0.39063,0,86
331,64,0.29688,1.0762,0.40234,0,90
331,64,0.3457,1.1719,0.14844,0,123
331,64,0.35938,1.209,-0.18555,0,146
331,64,0.53516,1.1973,0.13281,0,88
331,64,2.6152,0,-2.4492,0,83
331,64,1.3262,2.7148,0.25391,0,66
331,64,0.69141,1.0117,-2.918,0,61
331,64,0.75781,7.8477,1.7949,0,108
331,64,0.50781,7.8066,2.2188,0,114
331,64,0.51172,7.6953,2.709,0,97
331,64,0.25781,7.6738,2.9316,0,86
331,64,0.35742,0.99219,0.44141,0.25686,55
331,64,0.29688,1.0547,0.45508,0.25686,60
331,64,0.3457,1.127,0.34961,0.25686,70
331,64,0.35938,1.2207,-0.078125,0.25686,80
331,64,1.4336,4.8242,-5.7578,0.25686,56
331,64,1.2012,4.9551,-5.7578,0.25686,71
331,64,-2.418,4.0703,-6.1172,0.25686,59
331,64,0.75391,7.7363,2.0664,0.25686,175
331,64,0.75781,7.7188,2.291,0.25686,267
331,64,0.50781,7.6445,2.7246,0.25686,261
331,64,0.25586,7.5117,3.2168,0.25686,204
331,64,0,7.625,3.0664,0.25686,168
331,64,0,8.2578,0.26367,0.25686,119
331,64,0.11719,0.82031,1.6992,0.51373,45
331,64,0.75781,7.6855,2.3984,0.51373,101
331,64,0.50781,7.5508,2.9707,0.51373,98
331,64,0.25586,7.168,3.9238,0.51373,81
331,64,0,7.0781,4.1758,0.51373,78
331,64,1.0625,1.8086,3.1445,1.5412,75
331,64,1.0508,1.1113,3.4082,1.798,107
331,64,0.94531,1.3789,3.3906,1.798,228
331,64,1.0762,0.4082,3.6465,1.798,186
331,64,1.5176,3.4141,0.0039063,-2.0549,77
331,64,1.418,3.5,-0.16992,-2.0549,181
331,64,1.4336,3.543,-0.12891,-2.0549,142
331,64,0.41211,1.0176,-0.056641,-1.5412,82
331,64,0.39258,1.0703,-0.082031,-1.5412,175
331,64,0.33398,1.1328,-0.11523,-1.5412,309
331,64,0.30859,1.1797,-0.16602,-1.5412,553
331,64,0.2793,1.2246,-0.21875,-1.5412,486
331,64,0.24805,1.2852,0.16797,-1.5412,167
331,64,0.39648,0.97266,0.091797,-1.2843,147
331,64,0.41211,1.0176,0.0625,-1.2843,702
331,64,0.42773,1.0586,0.046875,-1.2843,1491
331,64,0.37109,1.127,0.0078125,-1.2843,1905
331,64,0.3457,1.1797,-0.052734,-1.2843,2326
331,64,0.35938,1.2168,-0.12305,-1.2843,1957
331,64,0.41211,1.2422,-0.1543,-1.2843,784
331,64,0.38281,1.3066,-0.042969,-1.2843,254
331,64,1.8789,5.6738,-8.043,-1.2843,113
331,64,2.2012,5.4883,-8.1445,-1.2843,97
331,64,0.39648,0.96289,0.17188,-1.0275,209
331,64,0.41211,1.0098,0.13672,-1.0275,1025
331,64,0.42773,1.0527,0.125,-1.0275,2206
331,64,0.37109,1.123,0.085938,-1.0275,2667
331,64,0.3457,1.1816,0.011719,-1.0275,2854
331,64,0.39844,1.209,-0.066406,-1.0275,2611
331,64,0.49414,1.2188,-0.097656,-1.0275,1526
331,64,0.42578,1.2598,-0.30078,-1.0275,419
331,64,0.6543,1.2031,-0.59961,-1.0275,254
331,64,-0.050781,0.6582,-1.4863,-1.0275,175
332,64,0.33008,0.77344,0.25977,0,48
332,64,0.3457,0.81445,0.26172,0,117
332,64,0.42383,0.76758,0.41016,0,228
332,64,0.41016,0.88477,0.26758,0,761
332,64,0.36328,0.097656,-0.98633,0,3477
332,64,-0.34375,0.99219,0.32227,0,2026
332,64,0.39258,1.0684,0.095703,0,518
332,64,0.44531,1.0859,0.17188,0,78
332,64,-2.7246,0,-2.7246,0,37
332,64,-2.7676,0,-2.5957,0,153
332,64,-2.8105,0,-2.5332,0,261
332,64,-2.9453,0,-2.5391,0,226
332,64,-2.9883,0,-2.3984,0,110
332,64,1.043,2.834,-0.27539,0,85
332,64,3.4453,8.9004,3.0566,0,33
332,64,0.3457,0.79688,0.31055,0.25686,50
332,64,0.39258,0.75586,0.45703,0.25686,100
332,64,0.41016,0.86328,0.32813,0.25686,366
332,64,0.46094,0.69727,-0.64258,0.25686,2560
332,64,-1.0996,0,0.74805,0.25686,1793
332,64,0.39258,1.0605,0.16211,0.25686,253
332,64,-2.9004,0,-2.3418,0.25686,55
332,64,3.5371,4.4355,-5.7637,0.25686,89
332,64,3.5566,4.6719,-5.625,0.25686,79
332,64,-0.42773,0,1.0313,0.51373,1160
332,64,-0.54883,0.75977,-0.57422,0.51373,741
332,64,0.92383,0,-0.54492,0.77059,1248
332,64,0.13672,1.0879,0.054688,0.77059,412
332,64,-0.066406,1,0.32813,1.0275,1341
332,64,-0.78906,0.50391,-0.57422,1.0275,561
332,64,0,0.99609,0.34766,1.2843,1416
332,64,-0.6875,0,-1.0938,1.2843,580
332,64,-0.98828,0,-1,1.5412,2198
332,64,-0.96094,0,-0.61133,1.5412,1039
332,64,-0.89063,0.39063,-0.41016,1.798,3699
332,64,-0.24023,1.0488,0.22656,1.798,1884
332,64,0.59375,0.76953,-0.41016,-2.0549,3265
332,64,1.0293,0,-1.0176,-2.0549,1935
332,64,1.4414,2.2402,-1.5391,-2.0549,115
332,64,-0.41211,0.29492,0.14648,-1.798,13
332,64,0.56055,0,0.90234,-1.798,2620
332,64,-0.51563,0.9668,-0.089844,-1.798,2368
332,64,-0.46094,1.7852,0.097656,-1.798,48
332,64,1.4414,2.6113,-0.75391,-1.798,99
332,64,0.44141,0.89648,-0.1543,-1.5412,157
332,64,-0.72461,0,-0.96289,-1.5412,2428
332,64,-0.92773,0.52539,0.26953,-1.5412,2010
332,64,0.46484,0.99219,-0.32227,-1.5412,126
332,64,-0.39453,1.75,0.16992,-1.5412,91
332,64,-0.4043,1.7852,0.24023,-1.5412,117
332,64,-0.47266,1.8027,0.3125,-1.5412,67
332,64,0.41797,0.72266,0.023438,-1.2843,72
332,64,0.41211,0.77539,0.041016,-1.2843,451
332,64,0.43359,0.81445,0.037109,-1.2843,837
332,64,0.45313,0.85352,0.037109,-1.2843,972
332,64,0.44141,0.9082,0,-1.2843,1869
332,64,-0.69141,0.75391,0.25586,-1.2843,3165
332,64,-0.068359,0.52734,0.96094,-1.2843,3383
332,64,0.46484,1.0117,-0.26172,-1.2843,947
332,64,0.51953,1.0488,-0.19727,-1.2843,119
332,64,-0.39453,1.7305,0.30859,-1.2843,94
332,64,-0.46094,1.7559,0.33789,-1.2843,113
332,64,-0.47266,1.7988,0.33203,-1.2843,58
332,64,1.875,4.1621,-7.2539,-1.2843,61
333,64,0.33008,0.45313,0.3457,0,18
333,64,0.35156,0.50977,0.33398,0,93
333,64,0.39648,0.51367,0.37109,0,170
333,64,0.44531,0.47852,0.44531,0,154
333,64,0.46875,0.35742,0.58984,0,90
333,64,0.52148,0,0.82617,0,44
333,64,0.59375,1.4512,-0.2168,0,69
333,64,2.1641,1.6309,0.57227,0,44
333,64,1.3184,0,-2.5469,0,82
333,64,2.0527,1.9746,-0.21875,0,148
333,64,2.084,2.0156,0.056641,0,248
333,64,2.209,1.9414,0.1543,0,160
333,64,1.6816,2.1211,1.2695,0,95
333,64,1.5156,2.6055,-0.32813,0,75
333,64,0.35156,0.46289,0.39453,0.25686,44
333,64,0.39648,0.43555,0.45898,0.25686,67
333,64,0.44531,0.28125,0.5918,0.25686,56
333,64,0.46875,0,0.78906,0.25686,44
333,64,1.6172,1.9453,-1.0098,-2.0549,68
333,64,1.5918,2.0801,-0.57422,-1.798,92
333,64,1.5332,2.0547,-0.92578,-1.798,94
