Frame,Obj,X,Y,Z,Doppler,Intensity
677,6,-0.52734,2.7324,0.40625,-2.0549,122
678,5,0,0.93555,-2.6523,1.798,182
678,5,0.51953,2.4121,1.2578,-2.0549,151
678,5,0.43945,2.7344,0.49609,-2.0549,179
678,5,-0.51953,2.207,-1.5898,-2.0549,135
678,5,-0.70313,1.4121,-2.3301,-2.0549,145
679,3,0.35156,2.7891,0.10352,0.77059,151
679,3,0.085938,2.7227,0.019531,-1.0275,135
679,3,0.085938,2.7598,-0.20898,-1.0275,141
680,4,0.33984,2.6953,-0.20703,1.0275,141
680,4,-0.51953,0.80078,-2.5996,1.0275,172
680,4,-0.5957,0,2.7129,1.0275,111
680,4,0.51953,2.7188,-0.042969,1.0275,154
681,2,0.3457,2.6738,-0.62891,-1.0275,201
681,2,-0.69141,1.709,2.0664,-1.0275,136
682,4,0.33984,2.6074,-0.7168,-1.0275,195
682,4,0.25977,2.6289,-0.82813,-1.0275,183
682,4,-0.76563,1.582,2.082,-1.0275,110
682,4,-0.7793,1.7559,1.9941,-1.0275,108
683,2,-0.17383,2.752,-0.26172,-2.0549,187
683,2,0.7793,0,2.7461,-2.0549,98
684,4,0.35156,2.2754,-1.6152,-2.0549,199
684,4,0.33984,2.5293,-0.95703,-1.0275,163
684,4,-0.70313,2.1172,1.7129,-2.0549,135
684,4,-0.68164,1.8457,1.8848,-1.0275,109
686,5,0.16992,2.7188,0.044922,1.0275,198
686,5,-0.43359,2.6934,-0.47656,-2.0549,172
686,5,0.25977,2.7559,-0.011719,-1.0275,168
686,5,0.60547,1.1855,2.4277,-2.0549,170
686,5,-0.7793,0,2.6855,-1.0275,115
687,4,0.25586,2.7051,-0.19727,-1.0275,192
687,4,0.17383,2.75,-0.26367,-1.0275,203
687,4,-0.68164,0.67969,-2.5488,-1.0275,130
687,4,-0.7793,0.49414,-2.6113,-1.0275,145
688,6,0.25586,2.6953,-0.31641,-1.0275,143
688,6,0.25977,2.7402,-0.30859,-1.0275,183
688,6,0.25977,2.7539,-0.10547,-0.77059,132
688,6,-0.68164,0,2.7168,-1.0275,88
688,6,-0.7793,0.49609,2.6113,-1.0275,115
688,6,-0.7793,0,2.7012,-0.77059,71
691,2,0.085938,2.4453,-1.1992,1.0275,225
691,2,0,2.0605,-1.8496,1.0275,240
692,13,0.33984,2.6816,-0.3418,1.0275,165
692,13,0.43359,2.7012,-0.42188,1.0275,161
692,13,-0.17383,2.7305,-0.42188,-2.0549,140
692,13,-0.17383,2.7441,-0.32422,-1.798,124
692,13,-0.43359,2.7305,-0.15039,-1.2843,98
692,13,-0.3457,2.7324,0.28711,-1.0275,128
692,13,0.35156,2.3691,-1.4746,-1.0275,148
692,13,-0.68164,0,2.6816,1.0275,111
692,13,-0.51953,0.82227,-2.5918,1.0275,148
692,13,0.7793,1.6211,2.1055,-2.0549,78
692,13,0.60547,0.85352,2.5645,-1.2843,78
692,13,0.51953,2.0293,-1.8105,-1.0275,113
692,13,-0.52734,2.6855,0.64648,-1.0275,114
693,2,0.085938,2.7012,-0.3457,-1.0275,197
693,2,0.085938,2.748,-0.32813,-1.0275,219
695,3,0.16992,2.7148,0.15625,1.0275,158
695,3,0.51953,0.74414,-2.6152,-2.0549,203
695,3,-0.51953,2.7148,-0.16016,-2.0549,182
697,3,0.085938,2.6211,-0.74219,1.0275,213
697,3,0.17383,2.7266,-0.45313,-1.0275,158
697,3,-0.86523,0,2.7305,-1.0275,92
698,8,-0.17383,2.7109,-0.53125,-2.0549,135
698,8,0.085938,2.7207,-0.11719,-1.0275,146
698,8,0,2.752,-0.3125,-1.0275,163
698,8,0.26367,2.5547,-1.1484,-1.0275,148
698,8,0.26758,2.6914,-0.91797,-1.0275,154
698,8,0.7793,1.9199,1.8359,-2.0549,85
698,8,-0.79102,2.1914,1.5762,-1.0275,88
698,8,-0.80273,2.0352,1.8379,-1.0275,82
699,2,0.17383,2.6914,-0.63086,-1.0275,160
699,2,-0.7793,1.8945,1.8633,-1.0275,86
702,2,0.33984,2.6465,-0.55273,-1.0275,175
702,2,-0.76563,1.3535,2.2383,-1.0275,112
703,2,0.25586,2.6836,-0.4043,1.0275,200
703,2,-0.76563,0.55273,-2.5566,1.0275,108
704,4,-0.25977,0.51953,2.707,1.798,129
704,4,-0.26367,1.1973,2.5313,1.798,178
704,4,0.16992,2.7168,0.11328,-1.0275,176
704,4,0.085938,2.7637,-0.16016,-1.0275,223
705,4,-0.26367,2.7578,-0.49023,-2.0549,157
705,4,0.16992,2.7129,-0.17969,-1.0275,171
705,4,0.085938,2.7285,-0.45898,-1.0275,169
705,4,0.70313,1.0977,2.4922,-2.0549,97
706,6,0.25586,2.707,-0.19141,1.0275,153
706,6,0.43359,2.7207,-0.26953,1.0275,136
706,6,-0.3457,2.7363,-0.23438,-2.0549,172
706,6,-0.76563,0.80469,2.4883,1.0275,95
706,6,-0.69141,0.5957,2.6133,1.0275,132
706,6,0.69141,0,2.7266,-2.0549,125
707,2,0.25586,2.6016,-0.76563,-1.0275,148
707,2,-0.68164,1.5508,2.1348,-1.0275,107
709,3,0.16992,2.5801,-0.85938,1.0275,197
709,3,0.17383,2.4902,-1.1953,1.0275,207
709,3,-0.68164,0.68164,2.5488,1.0275,99
713,4,0.33984,2.6172,-0.67773,-1.0275,184
713,4,0.3457,2.668,-0.6543,-1.0275,169
713,4,-0.68164,1.5996,2.0977,-1.0275,113
713,4,-0.7793,1.5938,2.127,-1.0275,118
715,11,0,1.0723,2.5996,1.798,186
715,11,0.51953,2.5,1.0703,-2.0549,197
715,11,0.35156,2.7734,0.30273,-2.0549,217
715,11,0.26758,2.8359,-0.21484,-2.0549,123
715,11,0.16992,2.7188,0.039063,-1.0275,177
715,11,0.085938,2.7578,-0.22656,-1.0275,223
715,11,0,2.7676,-0.50391,-1.0275,176
715,11,-0.51953,2.2617,-1.5098,-2.0549,177
715,11,-0.61523,1.6777,-2.1719,-2.0549,173
715,11,-0.80273,0,2.7891,-2.0549,89
715,11,-0.86523,0.61133,-2.5586,-1.0275,112
716,8,-0.3457,1.2051,2.4688,1.0275,170
716,8,0.52734,2.7402,-0.34766,1.0275,164
716,8,0.25586,2.709,-0.15039,-1.0275,203
716,8,0.17383,2.709,-0.54883,-1.0275,185
716,8,0.69141,2.6582,-0.34766,1.0275,138
716,8,-0.43945,1.8281,2.0918,1.0275,125
716,8,-0.68164,0.37891,-2.6113,-1.0275,131
716,8,-0.69141,0,2.7461,-1.0275,125
717,2,0.25977,2.7246,-0.41406,0.25686,185
717,2,0.16992,2.582,-0.85547,1.0275,207
718,4,0.60547,2.3848,1.2715,-2.0549,114
718,4,0.52734,2.6641,0.73242,-2.0549,150
718,4,-0.43359,2.3301,-1.4316,-2.0549,107
718,4,0.35156,2.7441,0.50586,-2.0549,148
720,1,0.16992,2.6016,-0.79102,1.0275,184
721,1,0.085938,2.7344,-0.42773,-1.0275,166
722,5,-0.43359,0.6582,-2.6543,1.0275,130
722,5,0.085938,2.7227,-0.099609,-1.0275,186
722,5,0.085938,2.7598,-0.19727,-1.0275,203
722,5,0.085938,2.7637,-0.14844,-0.77059,144
722,5,0.60547,2.7012,0.0097656,1.0275,94
723,4,0.25586,2.6543,-0.5625,1.0275,174
723,4,0.51953,2.1133,1.7129,-2.0549,160
723,4,-0.68164,0,2.6387,1.0275,109
723,4,-0.51953,2.5156,-1.0332,-2.0549,128
724,6,0.43359,2.4844,-1.1445,1.798,124
724,6,-0.17578,0.75586,2.7031,1.798,144
724,6,-0.17383,2.6855,-0.65234,-2.0549,139
724,6,0,2.7617,-0.20703,-1.0275,150
724,6,-0.43359,1.3438,2.3809,1.798,106
724,6,0.69141,2.1465,1.6055,-2.0549,98
726,9,0.17383,2.7031,-0.57227,0.77059,145
726,9,0.16992,2.6719,-0.51172,1.0275,238
726,9,0.17383,2.7246,-0.46289,1.0275,220
726,9,-0.43359,2.5996,-0.84961,-2.0549,166
726,9,-0.25977,2.7227,-0.43555,-1.798,147
726,9,0.085938,2.75,-0.30859,-1.0275,180
726,9,0,2.7344,-0.66016,-1.0275,167
726,9,0.60547,1.8711,1.9492,-2.0549,140
726,9,0.69141,1.6465,2.1152,-1.798,93
727,4,0.25586,2.7129,0.027344,-1.0275,187
727,4,0.085938,2.7441,-0.35156,-1.0275,205
727,4,-0.68164,1.3535,-2.2656,-1.0275,102
727,4,-0.7793,0.89648,-2.502,-1.0275,110
728,2,0.17383,2.7168,-0.50391,-1.0275,194
728,2,-0.7793,0,2.6953,-1.0275,108
730,1,0.085938,2.707,-0.29297,-1.0275,133
732,4,0.51953,2.1602,1.6523,-2.0549,225
732,4,0.51953,2.3418,1.3848,-1.798,186
732,4,-0.60547,2.2871,-1.4375,-2.0549,197
732,4,-0.51953,2.375,-1.3242,-1.798,164
733,4,0.25586,2.7031,-0.22461,-1.0275,223
733,4,0.25977,2.7285,-0.39258,-1.0275,228
733,4,-0.68164,0.61523,-2.5664,-1.0275,137
733,4,-0.69141,0,2.7617,-1.0275,151
734,4,0.16992,2.5605,-0.91797,1.0275,181
734,4,0,2.4199,-1.3457,1.0275,213
734,4,-0.35156,2.6816,-0.77148,-2.0549,154
734,4,0.70313,1.7402,2.0957,-2.0549,112
735,4,0.16992,2.6016,-0.79297,0.77059,167
735,4,0.16992,2.6426,-0.64453,1.0275,202
735,4,-0.3457,2.6602,-0.6875,-2.0549,141
735,4,0.69141,1.8203,1.9688,-2.0549,107
736,1,-0.087891,2.7715,-0.4707,-2.0549,151
737,8,0.25586,2.7109,0.097656,1.0275,121
737,8,-0.60547,0.57031,2.6406,1.0275,90
737,8,-0.3457,2.6816,-0.5918,-2.0549,140
737,8,0.3457,2.6113,-0.85352,-1.0275,161
737,8,-0.76563,0,2.6719,1.0275,73
737,8,0.43359,2.7305,-0.15234,1.0275,77
737,8,0.69141,1.2754,2.3574,-2.0549,104
737,8,-0.69141,1.9453,1.8457,-1.0275,123
738,8,0.51953,0.99023,-2.5332,-2.0549,181
738,8,0.35156,2.5742,-1.0781,-2.0549,183
738,8,0.33984,2.6934,-0.23047,-1.0275,161
738,8,0.25977,2.7559,-0.068359,-1.0275,181
738,8,-0.60547,2.6133,0.68555,-2.0549,143
738,8,-0.70313,1.3359,2.373,-2.0549,140
738,8,-0.76563,1.0117,2.4121,-1.0275,106
738,8,-0.69141,0,2.7109,-1.0275,140
739,6,-0.3457,1.1074,2.5137,1.0275,184
739,6,0.52734,2.7227,-0.4707,1.0275,157
739,6,0.25977,2.7461,-0.24805,-1.0275,193
739,6,0.60547,2.6602,-0.47656,1.0275,145
739,6,-0.52734,1.5586,2.2813,1.0275,132
739,6,-0.69141,0.34375,-2.6582,-1.0275,121
740,2,0.25586,2.6211,-0.70117,1.0275,159
740,2,-0.76563,1.25,2.2969,1.0275,95
741,7,0.51953,2.7148,-0.17578,1.798,104
741,7,-0.43945,1.584,2.2813,1.798,109
741,7,-0.25977,2.7422,-0.28516,-2.0549,112
741,7,0,2.7207,-0.13477,-1.0275,128
741,7,-0.43359,1.6309,2.1953,1.798,89
741,7,0.61523,2.709,-0.43945,1.798,83
741,7,0.69141,0.49023,2.6367,-2.0549,90
742,2,0.16992,2.7031,-0.30469,-1.0275,148
742,2,0.085938,2.75,-0.32031,-1.0275,151
743,4,0.25586,2.7129,0.0019531,1.0275,162
743,4,0.43359,2.7344,-0.076172,1.0275,152
743,4,-0.68164,0,2.7207,1.0275,102
743,4,-0.60547,0.22852,-2.6914,1.0275,143
744,7,0.17578,2.6504,-0.92773,-2.0549,206
744,7,0.25586,2.6582,-0.53711,-1.0275,183
744,7,0.17383,2.7324,-0.41797,-1.0275,227
744,7,0.26367,2.7949,-0.17383,-1.0275,145
744,7,-0.87891,1.9316,1.8477,-2.0549,111
744,7,-0.7793,1.6621,2.0723,-1.0275,128
744,7,-0.79102,1.5059,2.2402,-1.0275,110
745,4,0.16992,2.666,-0.53711,-1.0275,142
745,4,0.085938,2.7305,-0.44727,-1.0275,143
745,4,-0.85156,1.3828,2.1895,-1.0275,75
745,4,-0.86523,1.6328,2.0625,-1.0275,74
746,5,0.16992,2.7188,0.019531,1.0275,182
746,5,-0.43359,2.7188,-0.30078,-2.0549,169
746,5,-0.43359,2.6777,-0.55469,-1.798,136
746,5,0.60547,0,2.7305,-2.0549,149
746,5,0.60547,1.7188,2.084,-1.798,116
748,2,0.25586,2.5938,-0.79883,-1.0275,130
748,2,-0.76563,1.584,2.0801,-1.0275,81
749,2,0.43945,2.2441,-1.6367,-2.0549,152
749,2,-0.70313,2.2129,1.5879,-2.0549,136
750,2,0.25977,2.752,-0.1582,-1.0275,191
750,2,-0.7793,0,2.7266,-1.0275,124
751,2,0.3457,2.6309,-0.78906,-1.0275,134
751,2,-0.69141,1.7793,2.0059,-1.0275,94
752,2,0.60547,1.2305,2.4063,-2.0549,181
752,2,-0.51953,2.6895,-0.41016,-2.0549,158
755,8,0.25977,2.6348,-0.81055,0.25686,105
755,8,0.17383,2.666,-0.73047,0.51373,155
755,8,0.42578,2.6777,-0.27148,1.0275,131
755,8,0.43359,2.7207,-0.2793,1.0275,144
755,8,0,2.7715,-0.48242,-2.0549,184
755,8,-0.7793,1.8203,1.9355,0.25686,58
755,8,-0.5957,0,-2.6875,1.0275,107
755,8,-0.51953,0.91406,-2.5625,1.0275,144
756,3,0.16992,2.6797,-0.46875,-1.0275,172
756,3,0.17383,2.7441,-0.32813,-1.0275,183
756,3,-0.86523,1.4023,2.2246,-1.0275,93
757,2,0.17383,2.7441,-0.32031,0.25686,154
757,2,-0.7793,0.58398,2.5918,0.25686,79
760,6,0.25586,2.6367,-0.64063,1.0275,165
760,6,0.3457,2.6719,-0.63867,1.0275,180
760,6,-0.43945,0.47852,-2.7363,1.0275,156
760,6,-0.5957,0,2.6953,1.0275,119
760,6,0.17383,2.584,-0.97656,1.0275,176
760,6,0.52734,2.7168,-0.50195,1.0275,133
761,2,0.25977,2.6992,-0.55859,-1.0275,186
761,2,-0.7793,1.6387,2.0918,-1.0275,120
762,6,0.33984,2.6641,-0.46094,-1.0275,194
762,6,0.3457,2.6309,-0.79297,-1.0275,198
762,6,0.3457,2.6523,-0.71289,-0.77059,153
762,6,-0.68164,0.94336,2.4629,-1.0275,128
762,6,-0.69141,1.4102,2.2793,-1.0275,144
762,6,-0.7793,1.375,2.2734,-0.77059,94
763,2,0.33984,2.6738,-0.39844,1.0275,143
763,2,-0.5957,0.58789,-2.5938,1.0275,117
764,3,-0.087891,2.4902,1.3047,1.798,209
764,3,0.35156,2.1641,-1.7617,-2.0549,178
764,3,-0.70313,2.3984,1.291,-2.0549,127
766,10,0.71484,2.75,0.30664,0.25686,182
766,10,0.25977,2.6074,-0.89453,0.77059,167
766,10,0.42578,2.6797,-0.25781,1.0275,175
766,10,0.43359,2.7168,-0.3125,1.0275,197
766,10,-0.087891,2.7871,-0.37109,-2.0549,166
766,10,0.085938,2.7051,-0.58594,-1.0275,180
766,10,0.35156,2.4395,-1.3555,-1.0275,176
766,10,-0.5957,0,-2.6895,1.0275,129
766,10,-0.51953,1.0176,-2.5215,1.0275,178
766,10,-0.61523,2.5,1.1328,-1.0275,149
767,4,0.33984,2.6055,-0.72266,-1.0275,190
767,4,0.25977,2.707,-0.51563,-1.0275,200
767,4,-0.76563,1.8418,1.8555,-1.0275,105
767,4,-0.7793,1.6934,2.0488,-1.0275,121
768,2,0.25977,2.7363,-0.33984,0.25686,157
768,2,-0.7793,1.0195,2.4551,0.25686,95
771,3,0.085938,2.752,-0.28711,0.25686,126
771,3,0.16992,2.7012,-0.3125,1.0275,245
771,3,0.085938,2.6934,-0.63867,1.0275,234
772,5,-0.085938,2.7129,-0.55078,-2.0549,166
772,5,0,2.7871,-0.38281,-2.0549,173
772,5,0,2.709,-0.28516,-1.0275,126
772,5,0,2.7363,-0.41797,-1.0275,177
772,5,0.087891,2.7422,-0.61914,-1.0275,161
773,2,0.085938,2.7188,-0.1582,-1.0275,191
773,2,0.085938,2.7598,-0.19727,-1.0275,207
774,3,0.16992,2.7168,0.11328,1.0275,167
774,3,-0.17383,2.7402,-0.36328,-2.0549,162
774,3,0.7793,0,2.7031,-2.0549,106
775,2,0,2.7422,-0.38672,-1.0275,150
775,2,-0.86523,0.69336,-2.5371,-1.0275,79
777,14,0.43359,2.6836,-0.52539,0.77059,143
777,14,0.33984,2.6816,-0.33789,1.0275,195
777,14,0.43359,2.707,-0.39453,1.0275,214
777,14,0.3457,2.6973,-0.52344,1.2843,167
777,14,-0.43359,2.7344,-0.052734,-2.0549,152
777,14,0.25977,2.5703,-0.99805,-1.0275,169
777,14,0.43945,2.2793,-1.5879,-1.0275,189
777,14,-0.69141,1.0176,2.4805,0.77059,100
777,14,-0.68164,0.35547,2.6152,1.0275,129
777,14,-0.60547,0,-2.7676,1.0275,176
777,14,-0.60547,0,-2.7617,1.2843,125
777,14,0.60547,0,-2.7363,-2.0549,127
777,14,-0.51953,2.5527,0.93945,-1.0275,135
777,14,-0.61523,2.4609,1.2148,-1.0275,166
778,4,0.25586,2.5957,-0.79102,-1.0275,185
778,4,0.25977,2.6406,-0.79297,-1.0275,198
778,4,-0.76563,1.748,1.9453,-1.0275,98
778,4,-0.7793,1.8281,1.9277,-1.0275,131
779,2,0.3457,2.6563,-0.70117,-1.0275,190
779,2,-0.69141,1.2734,2.3594,-1.0275,126
782,2,0.25586,2.7109,0.082031,1.0275,136
782,2,-0.68164,1.0664,2.4141,1.0275,81
783,4,0.43359,2.2129,1.6055,-2.0549,236
783,4,0.35156,2.6387,-0.90625,-2.0549,205
783,4,-0.60547,2.1758,-1.6016,-2.0549,186
783,4,-0.70313,0.50586,2.6758,-2.0549,164
784,6,0.52734,2.6563,-0.75781,1.0275,159
784,6,0.33984,2.6836,-0.32227,-1.0275,207
784,6,0.25977,2.7109,-0.49609,-1.0275,206
784,6,-0.43945,1.334,2.4375,1.0275,115
784,6,-0.68164,0.31836,2.6191,-1.0275,126
784,6,-0.7793,0.83594,2.5215,-1.0275,134
785,2,0.16992,2.584,-0.85156,1.0275,195
785,2,0.085938,2.502,-1.1816,1.0275,233
786,4,0.25586,2.6387,-0.63477,1.0275,163
786,4,-0.17383,2.7363,-0.39063,-2.0549,137
786,4,-0.68164,0.22852,2.6289,1.0275,86
786,4,0.86523,1.3223,2.2734,-2.0549,76
788,3,0.16992,2.7168,0.13867,1.0275,162
788,3,0.3457,2.7246,-0.34766,-1.0275,179
788,3,-0.69141,0.80078,2.5586,-1.0275,131
789,6,0.52734,2.5566,1.0488,-2.0549,165
789,6,0.16992,2.7188,0.082031,-1.0275,173
789,6,0.085938,2.7578,-0.24023,-1.0275,193
789,6,-0.52734,2.1777,-1.7012,-2.0549,155
789,6,-0.76563,1.1113,-2.3672,-1.0275,91
789,6,-0.86523,0,-2.7168,-1.0275,100
790,1,0.085938,2.7246,-0.49023,-1.0275,173
792,2,-0.17383,2.6719,-0.70508,-2.0549,139
792,2,0.7793,1.666,2.0684,-2.0549,94
794,2,-0.51953,2.6914,0.38867,-2.0549,164
794,2,0.60547,1.4297,-2.293,-2.0549,155
795,4,0.25586,2.6113,-0.73828,-1.0275,201
795,4,0.25977,2.668,-0.69336,-1.0275,213
795,4,-0.76563,1.6289,2.0449,-1.0275,109
795,4,-0.7793,1.5371,2.168,-1.0275,134
796,2,-0.17383,2.7598,-0.15234,-2.0549,177
796,2,0.86523,0,-2.6602,-2.0549,98
797,10,0.16992,2.6582,-0.57031,1.0275,209
797,10,-0.43359,2.5371,-1.0234,-2.0549,168
797,10,0.43945,2.582,1.0234,-2.0549,183
797,10,-0.3457,2.7012,-0.49805,-1.798,126
797,10,0,2.7188,-0.52148,-1.0275,173
797,10,0,2.7246,-0.69727,-1.0275,165
797,10,0,2.75,-0.32422,-0.77059,143
797,10,0.60547,2.1523,1.6348,-2.0549,162
797,10,-0.61523,2.1348,-1.7266,-2.0549,155
797,10,0.69141,1.7207,2.0566,-1.798,98
798,3,0.16992,2.7168,0.11133,-1.0275,139
798,3,0.085938,2.7598,-0.2168,-1.0275,119
798,3,0.25977,2.7559,0.0019531,-1.0275,118
799,4,0.33984,2.6563,-0.49805,1.0275,139
799,4,-0.3457,1.3496,-2.3926,1.0275,170
799,4,-0.5957,0.75781,2.5488,1.0275,115
799,4,-0.17383,1.8574,-2.0449,1.0275,170
800,6,0.33984,2.6973,-0.17188,1.0275,131
800,6,0.3457,2.748,0.021484,1.0275,145
800,6,0.3457,2.5137,-1.1074,-1.0275,166
800,6,-0.5957,0,-2.668,1.0275,99
800,6,-0.60547,1.2246,-2.4082,1.0275,136
800,6,-0.69141,2.2813,1.4063,-1.0275,121
801,4,0.25586,2.6387,-0.63281,-1.0275,145
801,4,0.25977,2.7148,-0.47852,-1.0275,175
801,4,-0.76563,1.4844,2.1523,-1.0275,85
801,4,-0.7793,1.5664,2.1465,-1.0275,109
803,4,-0.3457,2.6426,-0.75195,-2.0549,138
803,4,-0.35156,2.6621,-0.83984,-2.0549,136
803,4,0.69141,1.7168,2.0586,-2.0549,113
803,4,0.70313,2.0371,1.8086,-2.0549,111
804,2,0.085938,2.7207,-0.14453,-1.0275,161
804,2,0,2.75,-0.32617,-1.0275,169
805,2,0.25586,2.709,0.12891,1.0275,144
805,2,-0.76563,0.64844,-2.5332,1.0275,100
806,11,-0.087891,1.6934,2.2441,1.798,247
806,11,0.35156,2.6406,-0.90234,-2.0549,229
806,11,0.25586,2.6426,-0.61133,-1.0275,206
806,11,0.25977,2.7227,-0.43164,-1.0275,244
806,11,0.17578,2.7793,-0.39453,-1.0275,151
806,11,0.25977,2.752,-0.14453,-0.77059,170
806,11,-0.79102,1.4023,2.3066,-2.0549,158
806,11,-0.76563,1.4473,2.1777,-1.0275,122
806,11,-0.7793,1.2539,2.3438,-1.0275,160
806,11,-0.79102,0.83008,2.5684,-1.0275,119
806,11,-0.7793,0,2.6797,-0.77059,96
807,6,-0.17383,2.7598,-0.15234,-2.0549,160
807,6,0.25586,2.6641,-0.51172,-1.0275,175
807,6,0.3457,2.6641,-0.66992,-1.0275,163
807,6,0.7793,0.67773,2.5684,-2.0549,102
807,6,-0.76563,1.0488,2.3965,-1.0275,120
807,6,-0.7793,1.3477,2.291,-1.0275,118
808,6,0.25977,2.6602,-0.72461,0,102
808,6,0.25586,2.6367,-0.63672,1.0275,205
808,6,0.60547,1.9688,1.8516,-2.0549,137
808,6,-0.7793,1.6387,2.0918,0,60
808,6,-0.68164,0.33594,2.6172,1.0275,107
808,6,-0.43359,2.5801,-0.9043,-2.0549,137
809,5,0,2.7422,-0.38086,-2.0549,148
809,5,0,2.7813,-0.41797,-2.0549,167
809,5,0,2.7188,-0.19141,-1.0275,148
809,5,0,2.7656,-0.11914,-1.0275,146
809,5,0.17383,2.7598,-0.14258,-0.77059,137
811,4,0.43359,2.1816,1.6484,-2.0549,182
811,4,0.43945,2.7246,0.54102,-2.0549,192
811,4,-0.51953,2.3945,-1.2891,-2.0549,153
811,4,-0.61523,1.3789,-2.373,-2.0549,144
812,2,0.17578,2.7305,0.65625,0.77059,151
812,2,0.085938,2.7324,-0.44141,-1.0275,160
813,2,0.25977,2.7539,-0.11133,0.25686,111
813,2,-0.7793,1.0254,2.4512,0.25686,64
814,4,-0.43359,2.6309,-0.74805,-2.0549,158
814,4,0.085938,2.7207,-0.12891,-1.0275,118
814,4,0,2.7363,-0.42188,-1.0275,141
814,4,0.69141,1.8223,1.9648,-2.0549,148
815,2,0.085938,2.7129,-0.24219,-1.0275,181
815,2,0,2.752,-0.30859,-1.0275,194
817,7,-0.085938,2.7227,-0.49023,-2.0549,166
817,7,0,2.7676,-0.50195,-2.0549,199
817,7,0,2.752,-0.30469,-1.2843,147
817,7,0.085938,2.7188,-0.17773,-1.0275,179
817,7,0.085938,2.748,-0.32227,-1.0275,226
817,7,0.17578,2.7324,-0.64063,-1.0275,177
817,7,-0.79102,2.0586,1.7461,-1.0275,108
818,6,0.43945,2.7363,-0.48242,1.2843,137
818,6,0.33984,2.6465,-0.55078,-1.0275,198
818,6,0.25977,2.6699,-0.68359,-1.0275,188
818,6,-0.61523,1.7129,2.1445,1.2843,85
818,6,-0.68164,1.3008,2.2949,-1.0275,126
818,6,-0.7793,1.4805,2.207,-1.0275,126
819,10,0.33984,2.6895,-0.27539,1.0275,171
819,10,0.3457,2.6914,-0.55469,1.0275,161
819,10,-0.3457,2.7422,-0.1582,-2.0549,133
819,10,-0.43359,2.6816,0.53906,-1.0275,141
819,10,0.52734,1.6738,-2.1992,-1.0275,138
819,10,-0.68164,0.70898,2.541,1.0275,112
819,10,-0.60547,0.43945,2.666,1.0275,142
819,10,0.69141,1.2227,2.3867,-2.0549,111
819,10,0.60547,1.8613,-1.959,-1.0275,130
819,10,-0.61523,2.6582,0.68164,-1.0275,137
821,2,0.085938,2.7188,-0.17383,-1.0275,135
821,2,0.085938,2.7363,-0.41406,-1.0275,157
822,1,0.16992,2.7129,0.19336,1.0275,161
823,9,-0.51172,0,-2.7051,1.0275,88
823,9,-0.43359,1.2168,2.4492,1.0275,124
823,9,0.43945,2.7754,-0.11133,1.0275,135
823,9,0.085938,2.7129,-0.23242,-1.0275,138
823,9,0.085938,2.7285,-0.45898,-1.0275,181
823,9,0.087891,2.7285,-0.67383,-1.0275,152
823,9,0.51172,2.6738,-0.10742,1.0275,83
823,9,0.51953,2.7188,-0.048828,1.0275,116
823,9,-0.52734,1.6367,2.2266,1.0275,104
825,2,0.60547,1.7129,2.0898,-2.0549,163
825,2,-0.43359,2.5781,-0.91406,-2.0549,157
826,4,-0.17578,2.7715,-0.44727,-2.0549,140
826,4,0.085938,2.7207,-0.14453,-1.0275,165
826,4,0,2.7559,-0.25977,-1.0275,180
826,4,0.70313,0.66406,-2.6406,-2.0549,87
827,1,0.16992,2.7188,0.017578,1.0275,164
828,5,-0.087891,0.98828,2.6328,1.798,177
828,5,0,2.75,-0.32227,-2.0549,175
828,5,0.087891,2.8086,-0.14453,-2.0549,196
828,5,0.085938,2.7227,-0.023438,-1.0275,176
828,5,0.085938,2.7559,-0.26367,-1.0275,218
829,6,-0.3457,2.7109,-0.44727,-2.0549,145
829,6,0.25586,2.6621,-0.52539,-1.0275,183
829,6,0.17383,2.7363,-0.38086,-1.0275,185
829,6,0.69141,1.334,2.3262,-2.0549,107
829,6,-0.76563,1.3086,2.2637,-1.0275,92
829,6,-0.86523,1.2773,2.2988,-1.0275,96
830,5,0.16992,2.6973,-0.34961,1.0275,226
830,5,-0.43359,2.7266,-0.21289,-2.0549,160
830,5,-0.3457,2.7363,-0.23633,-1.798,127
830,5,0.60547,0.4082,2.6699,-2.0549,153
830,5,0.69141,0,2.6895,-1.798,103
831,1,0,2.7246,-0.083984,-1.0275,135
833,4,0.25977,2.6895,-0.60352,0.77059,185
833,4,0.16992,2.6836,-0.44531,1.0275,221
833,4,0.087891,2.7324,-0.66211,-1.0275,128
833,4,-0.7793,0.62109,2.584,0.77059,97
834,2,0.085938,2.7148,-0.2168,-1.0275,146
834,2,0.085938,2.7402,-0.38672,-1.0275,187
835,7,0.3457,2.7227,-0.36133,0.25686,120
835,7,0.25586,2.6074,-0.74805,-1.0275,134
835,7,0.085938,2.6973,-0.61719,-1.0275,144
835,7,0,2.7578,-0.25586,-0.77059,129
835,7,-0.7793,1.1406,2.4004,0.25686,64
835,7,-0.76563,1.5586,2.0996,-1.0275,74
835,7,-0.86523,1.7363,1.9766,-1.0275,80
836,4,0.60547,1.8711,1.9492,-2.0549,126
836,4,0.35156,2.2734,-1.6172,-1.0275,156
836,4,-0.43359,2.6621,-0.63086,-2.0549,115
836,4,-0.61523,2.5469,1.0254,-1.0275,113
837,3,0.25586,2.6172,-0.7168,-1.0275,166
837,3,0.17383,2.6777,-0.67969,-1.0275,162
