Frame,Obj,X,Y,Z,Doppler,Intensity
33,64,-0.3125,0.42188,-0.050781,-1.798,107
33,64,-0.35742,0.44336,-0.048828,-1.798,52
33,64,-0.19727,0.10547,-0.27148,-1.5412,206
33,64,-0.22266,0.13086,-0.29883,-1.5412,277
33,64,-0.24805,0.17773,-0.31836,-1.5412,198
33,64,-0.27148,0.37305,-0.14453,-1.5412,130
33,64,-0.33008,0.41211,0.013672,-1.5412,128
33,64,-0.375,0.43164,0.0078125,-1.5412,68
33,64,-0.17383,0.11719,-0.22656,-1.2843,135
33,64,-0.20898,0.13867,-0.24609,-1.2843,412
33,64,-0.22266,0.18555,-0.26953,-1.2843,555
33,64,-0.26172,0.20117,-0.29102,-1.2843,362
33,64,-0.28711,0.28711,-0.26172,-1.2843,144
33,64,-0.33008,0.41211,-0.019531,-1.2843,84
33,64,-0.19141,0.12109,-0.20703,-1.0275,128
33,64,-0.20898,0.16016,-0.23438,-1.0275,396
33,64,-0.23438,0.19336,-0.25195,-1.0275,542
33,64,-0.26172,0.25391,-0.24609,-1.0275,369
33,64,-0.27148,0.36328,-0.16797,-1.0275,165
33,64,-0.29688,0.41406,-0.13477,-1.0275,85
33,64,-0.92773,3.1621,0.035156,-1.0275,110
34,64,0.085938,0.38477,-0.033203,0,341
34,64,0.095703,0.42578,0.046875,0,983
34,64,-0.089844,0.45703,-0.12891,0,1005
34,64,-0.11523,0.50391,-0.099609,0,1027
34,64,-0.125,0.54297,-0.12695,0,425
34,64,0.17383,0.56836,-0.16211,0,210
34,64,0.16406,0.60352,-0.20898,0,179
34,64,1.9336,0,-2.5293,0,200
34,64,-0.089844,2.8262,0.4043,0,219
34,64,2.084,0,2.7813,0,234
34,64,2.1172,0,2.9219,0,283
34,64,2.1484,0,-2.8965,0,212
34,64,-2.6543,1.4102,0.41016,0,188
34,64,0.074219,0.38477,-0.056641,0.25686,412
34,64,0.082031,0.42773,0.058594,0.25686,1660
34,64,0.10547,0.46875,0.044922,0.25686,1597
34,64,0.11523,0.51367,-0.0039063,0.25686,481
34,64,0.17773,0.54102,0.03125,0.25686,230
34,64,0.17383,0.58594,-0.066406,0.25686,400
34,64,0.14453,0.62695,-0.14258,0.25686,280
34,64,0.054688,0.41797,0.12109,0.51373,804
34,64,0.089844,0.46289,0.10547,0.51373,835
34,64,0.11523,0.50586,0.091797,0.51373,316
34,64,0.17773,0.54297,0.0039063,0.51373,90
34,64,0.1543,0.5957,-0.019531,0.51373,191
34,64,0.14453,0.63086,-0.12305,0.51373,148
34,64,0.099609,0.17969,-0.48633,0.77059,67
34,64,0.125,0.33984,0.44141,0.77059,37
34,64,0.039063,0.61133,-0.048828,0.77059,61
34,64,0.021484,0.6582,0.015625,0.77059,69
34,64,-0.80273,6.3457,-0.51172,0.77059,98
34,64,-0.14844,0.44531,0.23828,1.0275,17
34,64,0.035156,0.56641,0.064453,1.0275,39
34,64,0.019531,0.60547,0.10938,1.0275,114
34,64,0,0.63672,0.16797,1.0275,172
34,64,0,0.6543,0.25781,1.0275,111
34,64,0,0.58203,0.19922,1.2843,72
34,64,0,0.61328,0.24219,1.2843,118
34,64,0,0.58789,0.38477,1.2843,82
34,64,-0.099609,0.49023,-0.16992,-1.0275,28
34,64,0.36719,2.8672,0.56445,-1.0275,74
34,64,0.4668,2.9414,0.25195,-1.0275,102
34,64,-0.076172,0.4668,-0.10352,-0.77059,192
34,64,-0.099609,0.5,-0.13477,-0.77059,196
34,64,-0.14258,0.46094,-0.30469,-0.77059,176
34,64,-0.17383,0.51758,-0.2832,-0.77059,154
34,64,-0.20508,0.55664,-0.28711,-0.77059,108
34,64,2.1758,0,2.0391,-0.77059,119
34,64,0.64453,2.873,-0.0058594,-0.77059,124
34,64,0.56055,2.9355,0.050781,-0.77059,188
34,64,-0.068359,0.41992,-0.10938,-0.51373,861
34,64,-0.089844,0.46484,-0.095703,-0.51373,1542
34,64,-0.099609,0.50977,-0.09375,-0.51373,1309
34,64,-0.089844,0.54297,-0.1543,-0.51373,550
34,64,-0.17383,0.53125,-0.25586,-0.51373,336
34,64,-0.18555,0.5957,-0.21289,-0.51373,205
34,64,2.0215,0,2.752,-0.51373,359
34,64,2.0527,0,2.6172,-0.51373,356
34,64,2.084,0,2.3594,-0.51373,428
34,64,2.209,0,2.5098,-0.51373,489
34,64,2.2422,0,2.5918,-0.51373,347
34,64,-0.28516,2.2754,1.9844,-0.51373,286
34,64,-0.28906,2.248,2.0801,-0.51373,253
34,64,-0.082031,0.42188,-0.095703,-0.25686,1523
35,64,0.16016,0.35742,-0.050781,0,389
35,64,0.19141,0.39063,-0.066406,0,502
35,64,0.25781,0.40625,-0.044922,0,403
35,64,0.3125,0.42383,-0.023438,0,212
35,64,0.33984,0.45898,0.023438,0,60
35,64,1.2109,1.6582,-1.8574,0,274
35,64,1.2305,1.8809,-1.6914,0,261
35,64,1.3398,2.1855,-1.2598,0,156
35,64,1.1953,2.6797,0.24609,0,116
35,64,0.12109,0.33008,0.0078125,0.25686,607
35,64,0.14844,0.36719,-0.0039063,0.25686,1652
35,64,0.17773,0.40039,-0.015625,0.25686,1839
35,64,0.22656,0.42578,-0.017578,0.25686,994
35,64,0.29688,0.43359,-0.044922,0.25686,376
35,64,0.33984,0.44727,-0.10742,0.25686,98
35,64,0.46875,0.36328,-0.52344,0.25686,129
35,64,0.14844,0.36523,0.023438,0.51373,581
